date,artist,song_name,video,group_type,release,link,like_count,view_count
2021-02-23,Suran,Sunny,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=7eHt9deQJqg,19115,1281941
2021-02-23,Sunmi,Tail,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=Aui0ZKIaXVc,857177,42512819
2021-02-23,KEEMBO,Inside,Youtube,Girl,Major,https://www.youtube.com/watch?v=B9tfT6Nr_8I,3274,98755
2021-02-22,J.DON,Clicker,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=snkk-dfCIQw,43060,2161013
2021-02-22,SHINee,Don't Call Me,Youtube,Boy,Major,https://www.youtube.com/watch?v=p6OoY6xneI0,1878630,67478993
2021-02-20,GOT7,Encore,Youtube,Boy,Special,https://www.youtube.com/watch?v=tAe0yUEzAaI,1512078,23304694
2021-02-19,ONF,My Name Is,Youtube,Boy,Minor,https://www.youtube.com/watch?v=7GhfmqGxyJ4,52594,1082678
2021-02-19,I.M,GOD DAMN,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=9ipLfc-YQhY,582950,7951948
2021-02-19,Narachan (M.O.N.T),Beautiful Sunday,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=DVWZCj4-qK4&,10729,60902
2021-02-18,A.M(Limitless),I still love you,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=BLitsiA6ma8,1679,26061
2021-02-17,KINGDOM,Excalibur,Youtube,Boy,Major,https://www.youtube.com/watch?v=G0OVgXdNb-I,248584,2643581
2021-02-17,TRI.BE,DOOM DOOM TA,Youtube,Girl,Major,https://www.youtube.com/watch?v=QsuC2S2mdT0,286158,9472751
2021-02-16,Lucy,Hero,Youtube,Boy,Major,https://www.youtube.com/watch?v=V-eHkQ_YABo,53441,744096
2021-02-16,Kang Daniel,Paranoia,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=zLrWIgkvoB0,604882,38665011
2021-02-15,Soyou X IZ*ONE,ZERO:ATTITUDE,Youtube,Girl,CF,https://www.youtube.com/watch?v=hxiELGqlv5s,64638,1872360
2021-02-15,Chungha,Bicycle,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=_waD9YW8Pa8,822203,43261035
2021-02-15,NCT 127,gimme gimme,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=6ZUPsl0EVuk,1919569,43846562
2021-02-14,TXT,Way Home,Youtube,Boy,Minor,https://www.youtube.com/watch?v=n_f-eSCgktk,886116,8669010
2021-02-13,MONSTA X,Wanted,Youtube,Boy,Major,https://www.youtube.com/watch?v=j845WHyMfEA,236628,3819205
2021-02-07,Kim Wooseok,Sugar,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=YIljei6gx-k,191616,13902526
2021-02-05,Sechskies,Don't Look Back,Youtube,Boy,Special,https://www.youtube.com/watch?v=6Nc_3Mq8K2w,58345,3993608
2021-02-05,aespa,Forever,Youtube,Girl,Special,https://www.youtube.com/watch?v=wog1R1d4zls,1416257,50576199
2021-02-05,Momoland,Wrap Me In Plastic,Youtube,Girl,Special,https://www.youtube.com/watch?v=ReJH1psuB1Q,1147481,33984534
2021-02-05,(G)I-DLE,HWAA (Dimitri Vegas & Like Mike Remix),Youtube,Girl,Special,https://www.youtube.com/watch?v=P62kgQCuxGE,126485,2983907
2021-02-03,Kim Myungsoo (L),Memory,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=_5GsoyqLns4,54933,1053899
2021-02-03,Purple Kiss,Can We Talk Again,Youtube,Girl,Minor,https://www.youtube.com/watch?v=JSHL-YTxRZQ,161710,5353202
2021-02-03,Hyuna,Good Girl,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=1scbHXpB6OM,702045,12283690
2021-02-02,CIX,Cinema,Youtube,Boy,Major,https://www.youtube.com/watch?v=WzcjCrmKBqg,223124,22243900
2021-02-01,BIBI,Eat My Love,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=9skS79yfbQs,97342,1991274
2021-01-31,DAY6 (Even of Day),So this is love,Youtube,Boy,Major,https://www.youtube.com/watch?v=bs_v_M3svSE,26200,250791
2021-01-29,DALsooobin,Sign,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=RoRP8zsp9sw,6011,138703
2021-01-28,Hyuna,I'm Not Cool,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=_yXEnhyOTQo,2236759,52345495
2021-01-27,IU,Celebrity,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=Celebrity,0,0
2021-01-26,SOOHYUN&HOON (U-KISS),I Wish (Korean ver.),Youtube,Boy,Major,https://www.youtube.com/watch?v=QuXU2d3XVx4,3642,80367
2021-01-26,Mamamoo,AYA -Japanese ver.-,Youtube,Girl,Japanese,https://www.youtube.com/watch?v=x8JRUAdjJFQ,71575,1709420
2021-01-26,Kyuhyun,Moving On,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=gXwVNwdOFhk,122035,2102325
2021-01-26,Dreamcatcher,Odd Eye,Youtube,Girl,Major,https://www.youtube.com/watch?v=1QD0FeZyDtQ,762502,49616983
2021-01-25,Golden Child,Burn it,Youtube,Boy,Major,https://www.youtube.com/watch?v=lDWM2QnPPAY,174703,5707742
2021-01-25,U-Know,Eeny Meeny,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=2gvbKJYWaRA,503791,10316628
2021-01-25,BOBBY,U MAD,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=DGXbNENEpwM,749557,10495593
2021-01-22,Saturday,Only You,Youtube,Girl,Minor,https://www.youtube.com/watch?v=zUegKQAR9ps,10244,102164
2021-01-21,Pink Fantasy,Lemon Candy,Youtube,Girl,Minor,https://www.youtube.com/watch?v=lKrB5ZKzNUY,12906,104767
2021-01-20,Cherry Bullet,Love So Sweet,Youtube,Girl,Major,https://www.youtube.com/watch?v=9OZPwJdl_4w,294463,10895392
2021-01-19,Mamamoo,Dingga -Japanese ver.-,Youtube,Girl,Japanese,https://www.youtube.com/watch?v=BLg_uXvSj-8,82141,2898380
2021-01-19,TXT,Blue Hour Japanese Ver.,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=RuGE7rhuT14,733015,7800721
2021-01-19,Berry Good,Time for Me,Youtube,Girl,Major,https://www.youtube.com/watch?v=8nDhZCBTN_E,26500,370243
2021-01-19,Cravity,My Turn,Youtube,Boy,Major,https://www.youtube.com/watch?v=IrnhtBxHDBY,434266,21216713
2021-01-19,Chungha,X,Youtube,Girl Solo,Minor,https://www.youtube.com/watch?v=jPe160muXf0,19630,751714
2021-01-19,Oneus,No Diggity,Youtube,Boy,Major,https://www.youtube.com/watch?v=QPLiY3TGa3I,574080,27015078
2021-01-18,Epik High,"Rosario ft. CL, ZICO",Youtube,Boy,Major,https://www.youtube.com/watch?v=FCsLikmxhV0,456262,10215824
2021-01-18,AB6IX,Stay Young,Youtube,Boy,Major,https://www.youtube.com/watch?v=vRNS_H6v8lY,127856,13762953
2021-01-18,U-Know,Thank U,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=ylUX9pfdBbs,342464,3253166
2021-01-18,Epik High,Based On A True Story ft. HEIZE,Youtube,Boy,Minor,https://www.youtube.com/watch?v=ZcnnUoyv-hs,98371,2195974
2021-01-14,AleXa,Never Let You Go,Youtube,Girl Solo,Minor,https://www.youtube.com/watch?v=EZHeXBnwiDM,94403,783957
2021-01-14,N.O.M,I can't wait,Youtube,Boy,Major,https://www.youtube.com/watch?v=qK1YTnBfs-Y,10516,278035
2021-01-13,Youha,Abittipsy,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=u0HpOf0YsYE,27739,703690
2021-01-13,Yubin,Perfume,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=h7C3RyiZfYs,39958,810512
2021-01-11,T1419,ASURABALBALTA,Youtube,Boy,Major,https://www.youtube.com/watch?v=AB7kUkLMCqE,249775,32348714
2021-01-11,VICTON,What I Said,Youtube,Boy,Major,https://www.youtube.com/watch?v=1WVkRRgcymw,490032,26527313
2021-01-11,TREASURE,MY TREASURE,Youtube,Boy,Major,https://www.youtube.com/watch?v=p9LLoijPQfg,1594170,47098274
2021-01-11,(G)I-DLE,HWAA,Youtube,Girl,Major,https://www.youtube.com/watch?v=z3szNvgQxHo,1834978,110452134
2021-01-10,Hayeon,Walk Away,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=dqYuw883Umg,8668,142955
2021-01-09,Oneus,Intro : Devil is in the detail,Youtube,Boy,Minor,https://www.youtube.com/watch?v=0WEMA7BmQ8A,87914,755339
2021-01-07,KEEMBO,LOVE ME 4 ME,Youtube,Girl,Major,https://www.youtube.com/watch?v=K5CAmidr4VI,3120,49956
2021-01-07,MCND,Crush,Youtube,Boy,Major,https://www.youtube.com/watch?v=4-4Z21Lar2Y,552997,19842755
2021-01-06,Jeong Sewoon,IN THE DARK,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=q-WJz4gt_6w,37233,2463811
2021-01-05,Hong Eunki,On & On,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=jnk4JvSGm34,5727,53203
2021-01-03,Baekhyun,Get You Alone,Youtube,Boy Solo,Japanese,https://www.youtube.com/watch?v=uqcZUIUb7fk,796875,10402086
2021-01-03,I.C.E,Oh My God (Performance Video),Youtube,Girl,Special,https://www.youtube.com/watch?v=UFCScjGD4wg,2668,32689
2021-01-02,woo!ah!,I Don't Miss You,Youtube,Girl,Minor,https://www.youtube.com/watch?v=hPzz4cRxtco,72241,1622217
2021-01-01,DALsooobin,Eyes like snow,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=fguA3zGDUEU,2484,46426
2020-12-31,Yerin Baek,"You're so lonely now, so you need me back by your side again",Youtube,Girl Solo,Minor,https://www.youtube.com/watch?v=U-OlsYhSnEg,13997,327051
2020-12-31,Rain,Switch to Me (duet with JYP),Youtube,Boy,Major,https://www.youtube.com/watch?v=-Bf_BB9iTNI,0,0
2020-12-28,D.Ark,Potential,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=VbBQfcphdS8,49378,2165275
2020-12-26,Min Kyunghoon & Kim Heechul,Hanryang feat. BIBI,Youtube,Boy,Major,https://www.youtube.com/watch?v=FngYpWfdE_w,519258,9489578
2020-12-24,Yerin Baek,I'm In Love,Youtube,Girl Solo,Minor,https://www.youtube.com/watch?v=F95LMvw6Iwc,12425,308433
2020-12-24,Baek Ayeon,I Need You,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=2wm8bMpqNC8,4929,173235
2020-12-22,Moonbyul,A miracle 3days ago,Youtube,Girl Solo,Special,https://www.youtube.com/watch?v=7Ewgm6TMKgE,104419,1286924
2020-12-20,Sohlhee,SUPERSiNGLE,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=AOt6Ll3gkCs,42749,372181
2020-12-15,Taeyeon,What Do I Call You,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=5LbFdY6vGsQ,605440,15235435
2020-12-13,Yerin Baek,Hate You,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=z19ceDKYAlo,41842,1406710
2020-12-11,Onewe,A book in Memory,Youtube,Boy,Major,https://www.youtube.com/watch?v=TdaNbo8lm58,87168,1719796
2020-12-10,Ghost9,W.all,Youtube,Boy,Major,https://www.youtube.com/watch?v=5gD2SQM2ezw,46587,10651944
2020-12-09,SF9,"My Story, My Song -Japanese ver.-",Youtube,Boy,Japanese,https://www.youtube.com/watch?v=PdPH3u21Dc4,5329,117048
2020-12-09,Jun.K,30 Minutes Might Be Too Long,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=EQIYnb3de5s,49414,1361148
2020-12-07,The Boyz,Christmassy!,Youtube,Boy,Special,https://www.youtube.com/watch?v=dcW47LstjWk,0,0
2020-12-07,IZ*ONE,Panorama,Youtube,Girl,Major,https://www.youtube.com/watch?v=G8GaQdW2wHc,1163423,87522541
2020-12-04,NCT,Resonance,Youtube,Boy,Major,https://www.youtube.com/watch?v=0IpbvXVbBYA,3005646,122181909
2020-12-03,1il,Kurt Coba1iL,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=jrEJTUvJYks,1584,27682
2020-12-03,MONSTA X,Love Killa-Japanese ver.-,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=N3zz_mbIMAs,56628,531138
2020-12-02,UNVS,The Prologue,Youtube,Boy,Minor,https://www.youtube.com/watch?v=GstVoIFjgr8,1628,16976
2020-12-01,Henry,Just Be Me,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=hHuAhAfVuQk,97484,2389219
2020-12-01,VANNER,Form,Youtube,Boy,Major,https://www.youtube.com/watch?v=AO2hvlrCBwA,19851,197895
2020-12-01,BoA,Better,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=fOxl2OIOVII,408417,9614510
2020-12-01,Oneus,Bbuseyo,Youtube,Boy,Major,https://www.youtube.com/watch?v=GAWWaoM4aQk,218872,3256824
2020-11-30,Park Soyeon,Flower,Youtube,Girl Solo,Major,https://www.youtube.com/watch?v=05luBiXMNuE,3679,53083
2020-11-30,ENHYPEN,Given-Taken,Youtube,Boy,Major,https://www.youtube.com/watch?v=nQ6wLuYvGd4,3530706,69550538
2020-11-30,GOT7,Last Piece,Youtube,Boy,Major,https://www.youtube.com/watch?v=z1gxHexN5DI,1394118,44762048
2020-11-29,Kai,Mmmh,Youtube,Boy Solo,Major,https://www.youtube.com/watch?v=Fc-fa6cAe2c,3696738,129137340
2020-11-28,BAE173,Every Little Thing Is You,Youtube,Boy,Minor,https://www.youtube.com/watch?v=V3_xtddzevE,19487,537400
2020-11-27,NCT U,Work It,Youtube,Boy,Major,https://www.youtube.com/watch?v=Un7choIyl_g,1613896,56687081
2020-11-27,UP10TION,Destiny,Youtube,Boy,Major,https://www.youtube.com/watch?v=UNgQy0MPRWs,42521,697302
2020-11-26,Chungha,Dream of You (with R3HAB),Youtube,Girl,Major,https://www.youtube.com/watch?v=K1caxbWpgZA,445709,17864452
2020-11-26,Purple Kiss,My Heart Skip a Beat,Youtube,Girl,Special,https://www.youtube.com/watch?v=BV9yAHvHfrc,111538,1659145
2020-11-25,SUPER JUNIOR-D&E,Wings,Youtube,Boy,Japanese,https://www.youtube.com/watch?v=S2IlLXwu2iI,112644,1310608
2020-11-25,NiziU,Step and a step,Youtube,Girl,Japanese,https://www.youtube.com/watch?v=a6QT0acJFQE,1037082,118229229
2020-11-24,woo!ah!,Bad Girl,Youtube,Girl,Major,https://www.youtube.com/watch?v=xwDmGC2fTfU,98367,2870295
2020-11-23,NCT U,90's Love,Youtube,Boy,Major,https://www.youtube.com/watch?v=A5H8zBb3iao,2645724,129026572
